	RowNumber	StudentId	Rating	Geography	Gender	Age	Discussion	CurrentValue	AnnouncementsView	HasOtherActiveCourse	IsActiveMember	EstimatedValue	Target	Predictions - Succeed or Not	Predictions - Probability to Succeed education	Predictions - Succeed or Fail Desc
1217	1218	15696936	505	Germany	Male	29	3	145541.56	2	1	1	58019.95	0	0	0.037978254	Fail
1218	1219	15730074	706	France	Female	23	5	0.0	1	0	0	164128.41	1	0	0.21710336	Fail
1219	1220	15812308	693	Germany	Male	44	5	124601.58	2	1	1	46998.13	1	0	0.18301736	Fail
1220	1221	15654690	725	Germany	Female	33	7	115182.84	2	1	1	177279.41	0	0	0.08488194	Fail
1221	1222	15697661	791	France	Male	37	2	163789.49	2	1	0	75832.53	0	0	0.05860438	Fail
1222	1223	15616316	536	France	Male	46	1	65733.41	1	1	0	61094.53	0	1	0.52654904	Succeed
1223	1224	15654265	699	Spain	Male	47	1	0.0	2	0	1	30117.44	0	0	0.11123928	Fail
1224	1225	15628334	500	Spain	Female	47	8	128486.11	1	1	0	179227.12	0	1	0.56139195	Succeed
1225	1226	15733423	707	Spain	Female	53	6	109663.47	1	1	1	52110.45	0	0	0.38797545	Fail
1226	1227	15775608	531	Germany	Female	42	6	88324.31	2	1	0	75248.75	0	0	0.26851964	Fail
1227	1228	15613880	557	France	Female	28	7	146445.24	2	1	0	184317.74	0	0	0.05937623	Fail
1228	1229	15578551	659	France	Female	38	3	0.0	2	1	0	158553.1	0	0	0.10019883	Fail
1229	1230	15607634	575	Spain	Female	31	6	0.0	2	1	1	95686.42	0	0	0.028459802	Fail
1230	1231	15742516	775	Germany	Male	36	2	109949.05	2	0	1	71682.54	0	0	0.08456934	Fail
1231	1232	15749518	772	Spain	Male	30	4	78653.05	1	1	0	1790.48	0	0	0.09942438	Fail
1232	1233	15607573	587	Germany	Male	46	9	107850.82	1	1	0	139431.0	1	1	0.7635738	Succeed
1233	1234	15575446	667	Germany	Female	39	4	83765.35	2	1	0	118358.54	0	0	0.14204875	Fail
1234	1235	15684901	771	France	Female	66	7	143773.07	1	1	1	130827.88	0	0	0.15923122	Fail
1235	1236	15600736	523	Germany	Male	63	6	116227.27	1	1	1	119404.63	0	0	0.44691366	Fail
1236	1237	15774191	662	Germany	Male	33	0	103471.52	1	1	1	162703.0	0	0	0.15409933	Fail
1237	1238	15634303	717	France	Male	42	5	0.0	2	1	0	172665.21	0	0	0.10414237	Fail
1238	1239	15619662	746	France	Male	24	3	137492.35	2	0	1	170142.09	0	0	0.026652846	Fail
1239	1240	15660458	569	France	Male	28	7	0.0	2	1	0	73977.23	0	0	0.029779203	Fail
1240	1241	15617970	579	France	Male	36	9	129829.59	1	1	1	60906.12	0	0	0.07408745	Fail
1241	1242	15760810	519	France	Female	21	1	146329.57	2	1	1	194867.27	0	0	0.028387383	Fail
1242	1243	15813168	696	Germany	Male	30	4	114027.7	1	1	1	193716.56	0	0	0.11616215	Fail
1243	1244	15593367	693	Germany	Male	25	6	146580.69	1	0	1	14633.35	0	0	0.13112706	Fail
1244	1245	15616745	587	Germany	Female	38	0	132122.42	2	0	0	31730.32	0	0	0.2755787	Fail
1245	1246	15658088	626	France	Female	44	10	81553.93	1	1	0	20063.63	1	0	0.47071424	Fail
1246	1247	15721225	666	France	Female	66	7	0.0	2	1	1	99792.82	0	0	0.054772895	Fail
1247	1248	15711324	512	France	Male	24	6	0.0	2	1	0	37654.31	0	0	0.033842318	Fail
1248	1249	15770066	689	Spain	Female	28	3	0.0	2	1	1	192449.02	0	0	0.028701521	Fail
1249	1250	15803717	803	France	Female	26	4	0.0	2	1	1	181208.47	0	0	0.030353831	Fail
1250	1251	15702825	548	Germany	Male	32	5	175214.71	1	1	1	155165.61	0	0	0.06805534	Fail
1251	1252	15814966	588	Germany	Female	40	10	125534.51	1	1	0	121504.18	1	1	0.5013898	Succeed
1252	1253	15658342	693	France	Male	68	4	97705.99	1	1	1	61569.07	0	0	0.09216013	Fail
1253	1254	15699559	499	Germany	Female	55	4	126817.65	2	1	0	123269.71	0	1	0.59906316	Succeed
1254	1255	15610419	628	France	Female	46	1	46870.43	4	1	0	31272.14	1	1	0.9606874	Succeed
1255	1256	15615068	624	Spain	Male	46	3	0.0	2	1	1	62825.03	0	0	0.08529895	Fail
1256	1257	15782025	733	France	Male	42	9	120094.93	1	1	0	184056.45	0	0	0.32085693	Fail
1257	1258	15647438	628	France	Female	38	3	0.0	2	1	1	48924.73	0	0	0.058601037	Fail
1258	1259	15740530	633	France	Female	33	3	0.0	2	1	0	191111.02	0	0	0.06477912	Fail
1259	1260	15701301	559	Germany	Female	36	1	104356.94	2	0	1	54184.06	0	0	0.14275114	Fail
1260	1261	15743568	704	Germany	Male	27	5	147004.34	1	1	0	64381.33	1	0	0.23840806	Fail
1261	1262	15794906	744	Germany	Male	38	6	73023.17	2	1	0	78770.86	0	0	0.10315815	Fail
1262	1263	15747627	665	Spain	Female	40	1	173432.55	1	0	1	116766.79	0	0	0.17389919	Fail
1263	1264	15726593	638	France	Female	42	7	165679.92	1	0	0	32916.29	0	0	0.40149537	Fail
1264	1265	15732235	837	Spain	Male	31	9	104678.62	1	0	1	50972.6	0	0	0.054851275	Fail
1265	1266	15662327	534	France	Female	55	8	116973.26	3	1	0	122066.5	1	1	0.96331966	Succeed
1266	1267	15749086	548	France	Female	36	3	0.0	1	1	0	65996.9	0	0	0.28779134	Fail
1267	1268	15781622	837	Germany	Male	38	2	126732.85	1	1	1	79577.38	0	0	0.19354601	Fail
1268	1269	15617114	658	France	Female	44	6	148481.09	1	1	0	130529.13	0	0	0.42304763	Fail
1269	1270	15723375	554	France	Female	38	4	137654.05	2	1	1	172629.67	0	0	0.07927292	Fail
1270	1271	15671358	724	Germany	Male	30	7	115315.04	1	1	0	15216.53	0	0	0.24865565	Fail
1271	1272	15793890	723	France	Male	42	2	99095.73	1	1	1	17512.53	0	0	0.14342609	Fail
1272	1273	15756575	585	Germany	Female	39	7	165610.41	2	0	0	131852.01	0	0	0.16441837	Fail
1273	1274	15612100	474	France	Male	33	5	0.0	2	1	0	181945.52	1	0	0.048922513	Fail
1274	1275	15625952	562	Spain	Male	32	6	161628.66	1	1	0	91482.5	0	0	0.116574325	Fail
1275	1276	15683231	719	France	Male	32	9	146605.27	1	1	1	77119.45	0	0	0.037045307	Fail
1276	1277	15690218	635	Germany	Male	37	5	113488.68	1	1	0	95611.74	1	0	0.35379392	Fail
1277	1278	15721755	743	France	Male	42	7	77002.2	2	1	1	80428.42	0	0	0.0562748	Fail
1278	1279	15641726	681	Spain	Male	67	7	0.0	2	0	1	163714.92	0	0	0.035354257	Fail
1279	1280	15634932	521	France	Female	39	6	0.0	2	0	1	27375.15	0	0	0.0678482	Fail
1280	1281	15671626	741	Spain	Male	25	4	0.0	2	1	1	73873.65	0	0	0.01740871	Fail
1281	1282	15779218	790	Spain	Male	46	8	182364.53	1	0	0	139266.48	1	1	0.6037971	Succeed
1282	1283	15778323	622	France	Male	35	8	0.0	2	1	1	131772.51	0	0	0.019328458	Fail
1283	1284	15609546	669	France	Male	45	7	149364.58	1	0	1	173454.07	0	0	0.22745277	Fail
1284	1285	15742265	583	France	Male	59	7	127450.14	1	0	1	67552.71	0	0	0.24528621	Fail
1285	1286	15658568	520	Spain	Female	63	5	162278.32	1	1	1	34765.33	0	0	0.24211803	Fail
1286	1287	15591029	579	Spain	Male	37	5	152212.88	2	0	0	120219.14	0	0	0.061955076	Fail
1287	1288	15565737	698	Spain	Female	39	9	161993.89	1	0	0	90212.38	0	0	0.22731751	Fail
1288	1289	15597275	548	Spain	Male	39	7	131468.44	1	1	0	164975.82	0	0	0.20601772	Fail
1289	1290	15688916	672	Germany	Male	40	10	102980.44	1	1	0	1285.81	1	0	0.42044395	Fail
1290	1291	15813953	653	Germany	Male	31	9	143321.97	1	1	0	83679.46	0	0	0.23533362	Fail
1291	1292	15679647	734	Spain	Female	37	2	130404.92	1	0	0	34548.74	0	0	0.23787099	Fail
1292	1293	15636625	794	France	Female	41	7	0.0	2	1	1	74275.08	0	0	0.057207484	Fail
1293	1294	15687788	641	France	Male	30	2	87505.47	2	0	1	7278.57	0	0	0.020206323	Fail
1294	1295	15584399	824	France	Male	30	0	133634.02	1	1	1	162053.92	0	0	0.04528291	Fail
1295	1296	15737784	534	Spain	Female	33	3	151233.62	1	0	0	199336.63	0	0	0.15783298	Fail
1296	1297	15803401	653	Spain	Male	55	2	70263.83	1	0	1	62347.71	0	0	0.35562822	Fail
1297	1298	15793283	498	France	Male	34	5	0.0	2	1	1	91711.66	0	0	0.013828541	Fail
1298	1299	15572396	683	France	Male	30	10	57657.49	1	0	0	79240.9	0	0	0.08417669	Fail
1299	1300	15795202	618	Germany	Male	42	8	153572.31	2	1	1	76679.6	0	0	0.09533673	Fail
1300	1301	15724656	538	France	Male	37	1	134752.08	1	1	0	162511.55	0	0	0.17265831	Fail
1301	1302	15800892	643	Spain	Male	34	3	83132.09	1	1	1	21360.88	0	0	0.04979607	Fail
1302	1303	15671133	428	France	Female	31	2	0.0	2	1	0	54487.43	0	0	0.06632246	Fail
1303	1304	15683966	593	Germany	Female	32	9	134096.53	2	1	0	53931.05	1	0	0.13097417	Fail
1304	1305	15749040	718	France	Female	31	0	118100.59	2	1	0	103165.15	0	0	0.06846691	Fail
1305	1306	15800470	811	Germany	Male	52	10	76915.4	1	0	0	146359.81	1	1	0.69740534	Succeed
1306	1307	15709153	823	Spain	Female	46	3	81576.75	1	1	1	28370.95	1	0	0.3455335	Fail
1307	1308	15638842	645	Spain	Male	49	2	0.0	2	0	0	10023.15	0	0	0.24082193	Fail
1308	1309	15662330	710	France	Male	33	10	118327.17	2	1	1	192928.82	0	0	0.020403616	Fail
1309	1310	15690115	591	Spain	Male	30	8	124857.69	2	0	0	50485.7	0	0	0.05071938	Fail
1310	1311	15759353	748	Germany	Female	27	2	90971.85	1	1	1	131662.47	0	0	0.12343405	Fail
1311	1312	15750533	850	France	Female	37	7	153147.75	1	1	1	152235.3	0	0	0.075227566	Fail
1312	1313	15596217	542	France	Male	38	8	65942.26	1	1	1	68093.23	1	0	0.13267887	Fail
1313	1314	15576638	809	France	Male	38	3	0.0	2	1	1	80061.31	0	0	0.022248471	Fail
1314	1315	15644869	675	France	Male	54	2	0.0	1	1	0	149583.67	1	1	0.7164512	Succeed
1315	1316	15734670	607	Spain	Female	27	5	100912.19	1	0	0	7631.27	0	0	0.13264956	Fail
1316	1317	15808725	850	France	Female	31	4	0.0	2	1	1	33082.81	0	0	0.017578464	Fail
1317	1318	15720738	789	France	Male	37	3	0.0	1	1	0	121883.87	1	0	0.1881736	Fail
1318	1319	15665113	598	France	Female	43	5	0.0	3	1	1	100722.72	1	1	0.66897213	Succeed
1319	1320	15763648	756	Germany	Male	41	2	124439.49	2	0	1	47093.11	0	0	0.12844737	Fail
1320	1321	15596529	687	France	Female	47	7	0.0	2	1	1	177624.01	0	0	0.16122645	Fail
1321	1322	15704519	724	France	Male	40	6	0.0	2	0	0	106149.48	0	0	0.06529237	Fail
1322	1323	15598882	700	France	Female	44	2	58781.76	1	1	0	16874.92	0	1	0.5048523	Succeed
1323	1324	15629280	635	Spain	Male	50	7	159453.64	2	0	0	54560.79	1	0	0.3097369	Fail
1324	1325	15765573	687	Germany	Male	26	2	142721.52	1	1	1	153605.75	0	0	0.10987241	Fail
1325	1326	15730011	613	France	Female	46	8	167795.6	1	0	1	44390.38	0	0	0.32986692	Fail
1326	1327	15682809	781	France	Female	38	3	128345.69	2	1	0	63218.85	0	0	0.14507608	Fail
1327	1328	15688043	703	Spain	Male	20	3	165260.98	1	1	1	41626.78	0	0	0.051393468	Fail
1328	1329	15574367	593	Germany	Female	62	3	118233.81	1	0	1	24765.53	1	1	0.6176291	Succeed
1329	1330	15645608	743	France	Female	40	6	0.0	1	1	0	28280.8	1	0	0.35144037	Fail
1330	1331	15742890	640	Spain	Female	46	8	0.0	2	1	0	89043.19	0	0	0.26733276	Fail
1331	1332	15575453	849	Germany	Male	37	7	143452.74	2	1	1	17294.12	0	0	0.061319675	Fail
1332	1333	15796757	778	France	Male	38	3	145018.49	2	1	1	126702.41	0	0	0.036862306	Fail
1333	1334	15734978	539	Germany	Female	38	8	82407.51	1	1	0	13123.41	0	0	0.36322114	Fail
1334	1335	15664808	489	Germany	Male	28	1	79460.98	2	1	1	167973.63	0	0	0.01761075	Fail
1335	1336	15576719	568	Spain	Female	43	9	0.0	1	1	0	125870.79	1	0	0.47424453	Fail
1336	1337	15682599	618	Spain	Male	38	5	126473.99	1	1	0	91972.49	0	0	0.15691033	Fail
1337	1338	15650925	710	Germany	Female	30	10	133537.1	2	1	0	155593.74	0	0	0.120542906	Fail
1338	1339	15612144	625	France	Male	52	5	164978.01	1	1	1	67788.49	0	0	0.30504605	Fail
1339	1340	15761168	682	Spain	Male	46	7	128029.72	1	1	1	62615.35	0	0	0.18790141	Fail
1340	1341	15645547	727	Spain	Male	43	2	97403.18	1	1	1	107415.02	1	0	0.16019073	Fail
1341	1342	15609860	794	France	Female	41	7	176845.41	3	1	0	166526.26	1	1	0.901301	Succeed
1342	1343	15640304	652	Spain	Male	71	4	0.0	1	1	1	120107.1	0	0	0.044912394	Fail
1343	1344	15645814	670	Spain	Male	42	3	81589.04	1	1	0	188227.8	0	0	0.3522901	Fail
1344	1345	15691140	460	Germany	Female	40	6	119507.58	2	1	0	91560.63	1	0	0.26368782	Fail
1345	1346	15714603	568	Spain	Female	26	6	0.0	2	0	0	166495.2	0	0	0.06887362	Fail
1346	1347	15777862	643	France	Male	30	5	94443.77	1	1	1	165614.4	0	0	0.04423356	Fail
1347	1348	15668481	521	France	Male	37	2	0.0	2	1	1	86372.24	0	0	0.024200771	Fail
1348	1349	15576198	615	France	Male	32	7	92199.84	1	1	1	2755.53	0	0	0.033487864	Fail
1349	1350	15778171	575	Spain	Male	43	3	0.0	1	1	0	83594.51	0	0	0.39772263	Fail
1350	1351	15613177	717	France	Female	41	3	135756.96	1	1	1	103706.41	0	0	0.17620192	Fail
1351	1352	15635471	648	France	Female	54	9	120633.42	1	0	0	5924.38	1	1	0.7092429	Succeed
1352	1353	15596588	535	Germany	Male	48	5	134542.73	1	1	1	58203.67	1	1	0.53580093	Succeed
1353	1354	15623680	626	Spain	Male	29	7	0.0	2	1	0	49361.84	0	0	0.03549433	Fail
1354	1355	15683439	611	Spain	Male	52	7	0.0	1	0	1	73585.18	1	0	0.36990905	Fail
1355	1356	15615065	734	Spain	Male	39	6	0.0	1	1	1	95135.27	0	0	0.116068624	Fail
1356	1357	15769041	709	France	Male	49	4	154344.49	2	1	1	38794.57	0	0	0.14074092	Fail
1357	1358	15746362	591	France	Male	43	3	0.0	2	0	1	198926.36	0	0	0.06850485	Fail
1358	1359	15722400	664	France	Male	43	9	189026.53	2	1	1	56099.86	0	0	0.15020676	Fail
1359	1360	15704990	431	France	Male	37	0	120764.08	1	1	1	117023.08	0	0	0.08032162	Fail
1360	1361	15694445	647	Germany	Female	22	3	97975.82	2	0	1	62083.0	0	0	0.06419149	Fail
1361	1362	15754104	578	France	Male	32	4	0.0	2	1	1	141822.8	0	0	0.013875198	Fail
1362	1363	15683877	555	Germany	Male	41	10	113270.2	2	1	1	185387.14	0	0	0.12475185	Fail
1363	1364	15789131	775	Spain	Male	30	4	0.0	2	0	1	57461.13	0	0	0.019696664	Fail
1364	1365	15719994	850	Germany	Male	39	3	124548.99	2	1	1	120380.12	0	0	0.08299979	Fail
1365	1366	15689550	625	France	Male	43	8	201696.07	1	1	0	133020.9	1	1	0.5234905	Succeed
1366	1367	15621389	645	Spain	Female	37	7	0.0	2	1	0	13589.93	0	0	0.086004615	Fail
1367	1368	15627268	608	Germany	Male	44	7	114203.47	1	1	1	77830.36	1	0	0.39208043	Fail
1368	1369	15745879	689	Spain	Female	31	4	0.0	2	1	1	136610.02	0	0	0.031489156	Fail
1369	1370	15722938	652	Germany	Male	50	8	125437.64	1	1	1	17160.94	1	1	0.560741	Succeed
1370	1371	15791803	769	France	Female	26	7	0.0	2	1	0	176843.53	0	0	0.051160604	Fail
1371	1372	15792758	611	France	Female	43	8	64897.75	1	1	0	114996.33	0	0	0.44963682	Fail
1372	1373	15723042	489	France	Male	38	8	0.0	2	0	1	196990.79	0	0	0.031376105	Fail
1373	1374	15771978	528	Germany	Female	46	9	135555.66	1	1	0	133146.03	1	1	0.7992444	Succeed
1374	1375	15774774	632	France	Male	44	3	107764.75	1	1	0	185667.72	0	0	0.38601267	Fail
1375	1376	15574040	429	France	Female	27	6	117307.44	2	1	1	24020.49	0	0	0.04268687	Fail
1376	1377	15587269	457	France	Male	41	8	73700.12	3	1	1	185750.02	1	1	0.7126724	Succeed
1377	1378	15808264	768	Spain	Female	44	6	60603.4	1	1	1	178045.97	0	0	0.3528914	Fail
1378	1379	15682870	715	Spain	Female	35	4	40169.88	2	1	1	199857.47	0	0	0.043568525	Fail
1379	1380	15571788	668	Germany	Female	32	10	92041.87	1	1	1	43595.9	0	0	0.1270967	Fail
1380	1381	15743103	625	Germany	Male	26	3	130483.95	1	1	0	122810.53	0	0	0.22627714	Fail
1381	1382	15714502	846	France	Female	41	5	0.0	3	1	0	3440.47	1	1	0.74412626	Succeed
1382	1383	15618018	661	Spain	Female	42	3	0.0	2	1	0	35989.41	0	0	0.18271975	Fail
1383	1384	15696673	571	France	Female	23	10	151097.28	1	0	1	17163.75	0	0	0.08679361	Fail
1384	1385	15690683	582	Spain	Female	46	8	67563.31	1	1	0	44506.09	1	1	0.59284127	Succeed
1385	1386	15672792	716	France	Female	35	8	112808.18	1	0	1	17848.3	0	0	0.1090063	Fail
1386	1387	15704622	758	France	Female	42	7	0.0	2	0	1	76209.56	0	0	0.06970025	Fail
1387	1388	15674562	725	France	Male	66	4	86459.8	1	1	1	141476.56	0	0	0.111199364	Fail
1388	1389	15775331	630	France	Female	40	0	118633.08	1	0	1	60032.46	1	0	0.19333449	Fail
1389	1390	15684232	627	France	Female	55	2	159441.27	1	1	0	100686.11	1	1	0.69102097	Succeed
1390	1391	15727317	653	France	Female	27	9	0.0	2	1	0	96429.29	0	0	0.049034476	Fail
1391	1392	15787871	775	Germany	Female	38	4	125212.65	2	1	1	15795.88	1	0	0.16761567	Fail
1392	1393	15730576	794	Spain	Male	45	8	88656.37	2	1	0	116547.31	0	0	0.17736313	Fail
1393	1394	15646312	831	France	Female	32	2	146033.62	1	1	0	191260.74	0	0	0.18740077	Fail
1394	1395	15582216	561	France	Male	29	9	120268.13	1	1	1	173870.39	0	0	0.055520263	Fail
1395	1396	15697131	705	Spain	Male	46	7	0.0	2	1	0	117273.35	0	0	0.1798603	Fail
1396	1397	15748833	636	Spain	Female	33	0	0.0	1	1	0	92277.47	1	0	0.25766993	Fail
1397	1398	15754832	487	Germany	Female	46	4	135070.58	2	1	1	44244.49	1	0	0.342622	Fail
1398	1399	15628983	693	France	Female	38	3	0.0	2	0	0	78133.48	1	0	0.09242684	Fail
1399	1400	15775582	517	Spain	Female	29	5	0.0	2	1	0	103402.88	0	0	0.06336228	Fail
1400	1401	15670517	684	France	Female	27	9	122550.05	2	0	1	137835.82	0	0	0.04606217	Fail
1401	1402	15619065	620	Spain	Female	43	2	0.0	2	1	0	20670.1	0	0	0.18552838	Fail
1402	1403	15613318	757	France	Male	29	8	130306.49	1	1	0	77469.38	0	0	0.09047392	Fail
1403	1404	15721523	739	France	Female	27	6	0.0	1	1	1	57572.38	0	0	0.0956387	Fail
1404	1405	15797312	662	Spain	Female	41	4	90350.77	1	1	0	75884.65	1	0	0.3741836	Fail
1405	1406	15612530	359	France	Female	44	6	128747.69	1	1	0	146955.71	1	1	0.83063823	Succeed
1406	1407	15629653	572	Spain	Male	23	2	126873.52	1	0	1	67040.12	0	0	0.069567576	Fail
1407	1408	15600857	721	France	Male	69	2	108424.19	1	1	1	178418.35	0	0	0.12353911	Fail
1408	1409	15579098	707	France	Male	32	9	0.0	2	0	0	30807.02	0	0	0.027443958	Fail
1409	1410	15814304	444	France	Female	40	5	84350.07	1	1	0	143835.76	0	0	0.294568	Fail
1410	1411	15710200	523	France	Female	73	7	0.0	2	0	0	130883.9	1	0	0.07269544	Fail
1411	1412	15693940	685	Germany	Female	30	4	84958.6	2	0	1	194343.72	0	0	0.027464565	Fail
1412	1413	15589022	673	Germany	Female	29	4	99097.36	1	1	1	9796.69	0	0	0.14763708	Fail
1413	1414	15797769	503	Germany	Male	30	10	136622.55	2	0	0	47310.24	0	0	0.072528645	Fail
1414	1415	15620543	485	Germany	Female	30	5	156771.68	1	1	1	141148.21	0	0	0.13017982	Fail
1415	1416	15685186	799	Germany	Male	28	7	167658.33	2	1	1	111138.25	0	0	0.02257654	Fail
1416	1417	15667687	585	Spain	Female	33	8	0.0	2	1	0	114182.07	0	0	0.057444774	Fail
1417	1418	15774202	607	Germany	Female	24	2	109483.54	2	0	1	127560.77	0	0	0.07745887	Fail
1418	1419	15649316	521	Germany	Female	40	9	134504.78	1	1	0	18082.06	0	1	0.528235	Succeed
1419	1420	15705693	535	France	Female	44	2	114427.86	1	1	1	136330.26	0	0	0.27339157	Fail
1420	1421	15754005	724	Spain	Male	45	5	83888.54	1	0	1	34121.81	0	0	0.19795905	Fail
1421	1422	15742414	520	Germany	Male	32	5	110029.77	1	1	0	56246.69	0	0	0.3063226	Fail
1422	1423	15794910	696	Spain	Male	41	9	127523.75	1	0	1	191417.42	0	0	0.12574701	Fail
1423	1424	15589257	657	Germany	Male	30	1	139762.13	2	1	1	23317.88	0	0	0.040799297	Fail
1424	1425	15596707	603	Spain	Female	42	8	91611.12	1	0	0	144675.3	1	0	0.42904153	Fail
1425	1426	15583704	726	France	Female	42	2	109471.79	1	0	1	175161.05	0	0	0.26898286	Fail
1426	1427	15710242	591	France	Female	39	4	150500.64	1	1	0	14928.8	0	0	0.27098122	Fail
1427	1428	15800002	792	Germany	Female	59	9	101609.77	1	0	0	161479.19	1	1	0.85151637	Succeed
1428	1429	15794596	550	France	Male	57	5	0.0	1	1	1	133501.94	0	0	0.34862542	Fail
1429	1430	15626521	601	France	Female	26	8	78892.23	1	1	1	23703.52	0	0	0.06425004	Fail
1430	1431	15703179	820	France	Female	29	3	82344.84	1	0	1	115985.38	0	0	0.06841802	Fail
1431	1432	15809808	667	France	Male	48	2	0.0	1	1	0	43229.2	0	1	0.5591533	Succeed
1432	1433	15687995	573	Spain	Female	44	4	0.0	1	1	1	94862.93	0	0	0.284405	Fail
1433	1434	15585318	755	France	Male	62	1	127706.33	2	0	1	142377.69	0	0	0.09298222	Fail
1434	1435	15715029	552	France	Female	41	9	124349.34	1	1	0	135635.25	0	0	0.39215848	Fail
1435	1436	15596057	598	Spain	Male	44	8	0.0	2	1	0	148487.9	0	0	0.14213672	Fail
1436	1437	15646651	576	Germany	Male	28	1	119336.29	2	0	1	58976.85	0	0	0.057321124	Fail
1437	1438	15742668	670	France	Female	31	9	0.0	1	0	1	76254.83	0	0	0.09499399	Fail
1438	1439	15574104	504	Germany	Male	56	9	104217.3	1	0	0	55857.48	1	1	0.80318004	Succeed
1439	1440	15807003	778	France	Female	65	7	0.0	1	1	1	77867.23	0	0	0.19778846	Fail
1440	1441	15796370	558	Germany	Male	39	10	144757.02	1	1	0	22878.16	1	0	0.445333	Fail
1441	1442	15688749	627	Spain	Male	44	6	0.0	1	1	1	114469.55	0	0	0.2241925	Fail
1442	1443	15796215	683	France	Male	43	8	0.0	1	1	0	96754.8	0	0	0.33441177	Fail
1443	1444	15598787	556	France	Female	43	6	0.0	3	0	0	125154.57	1	1	0.82957107	Succeed
1444	1445	15703055	583	France	Female	38	10	0.0	2	0	1	113597.64	0	0	0.057795804	Fail
1445	1446	15646338	705	France	Female	24	7	100169.51	1	1	0	121408.55	0	0	0.117229454	Fail
1446	1447	15680891	637	France	Male	33	2	145731.83	1	0	1	109219.43	0	0	0.06645936	Fail
1447	1448	15697347	697	Spain	Male	56	5	110802.03	1	1	1	50230.31	1	0	0.2320058	Fail
1448	1449	15585403	555	Germany	Female	46	4	120392.99	1	1	0	177719.88	1	1	0.8021604	Succeed
1449	1450	15726592	594	Germany	Female	26	6	135067.52	2	0	0	131211.86	0	0	0.11415157	Fail
1450	1451	15676278	632	Spain	Male	31	3	136556.44	1	1	0	82152.83	1	0	0.12001419	Fail
1451	1452	15684234	551	France	Female	38	10	0.0	2	1	1	216.27	0	0	0.060472313	Fail
1452	1453	15774918	687	France	Female	35	3	99587.43	1	1	1	1713.1	1	0	0.10336671	Fail
1453	1454	15714263	672	France	Female	53	7	0.0	1	1	1	136910.18	0	0	0.4553428	Fail
1454	1455	15608689	521	Spain	Female	34	7	70731.07	1	1	1	20243.97	1	0	0.09528641	Fail
1455	1456	15784316	686	Germany	Male	35	2	109342.82	2	0	1	86043.27	0	0	0.05691668	Fail
1456	1457	15789582	639	Spain	Male	28	8	0.0	2	1	0	126561.07	0	0	0.034765158	Fail
1457	1458	15590356	850	France	Male	66	4	0.0	2	0	1	64350.8	0	0	0.03888804	Fail
1458	1459	15678421	465	France	Male	25	2	78247.31	2	1	1	10472.31	0	0	0.016073853	Fail
1459	1460	15571814	817	France	Female	55	10	117561.49	1	1	0	95941.55	1	1	0.72384703	Succeed
1460	1461	15657121	578	France	Male	23	10	88980.32	1	1	1	125222.36	0	0	0.032769606	Fail
1461	1462	15640663	611	Spain	Male	34	4	0.0	2	1	0	170950.58	0	0	0.04389922	Fail
1462	1463	15566247	616	Germany	Female	41	1	103560.57	1	1	0	236.45	1	1	0.67931694	Succeed
1463	1464	15669329	517	France	Male	37	5	113308.84	1	0	1	31517.16	0	0	0.087513015	Fail
1464	1465	15595103	637	Spain	Female	40	6	0.0	2	1	1	181610.6	0	0	0.061992332	Fail
1465	1466	15753602	806	France	Female	32	3	63763.49	1	1	0	156593.09	0	0	0.18053207	Fail
1466	1467	15650427	633	France	Female	29	7	169988.35	1	1	0	4272.0	0	0	0.17005686	Fail
1467	1468	15681879	624	Germany	Female	35	0	180303.24	2	1	0	163587.9	0	0	0.09485511	Fail
1468	1469	15814882	691	France	Male	52	3	0.0	1	1	0	175843.68	1	1	0.74921244	Succeed
1469	1470	15670410	819	Germany	Female	49	1	120656.86	4	0	0	166164.3	1	1	0.9872967	Succeed
1470	1471	15762368	568	Germany	Female	31	1	61592.14	2	1	1	61796.64	0	0	0.030449294	Fail
1471	1472	15700259	806	France	Male	48	4	164701.68	1	1	1	21439.49	0	0	0.24620846	Fail
1472	1473	15729992	726	Spain	Female	26	1	80780.16	1	1	1	19225.85	0	0	0.068824925	Fail
1473	1474	15594898	552	France	Male	36	8	0.0	2	0	0	132547.02	0	0	0.04348862	Fail
1474	1475	15598818	755	Germany	Female	30	6	154221.37	2	0	1	62688.55	0	0	0.065860115	Fail
1475	1476	15745116	634	France	Male	26	8	0.0	1	1	0	21760.96	0	0	0.11934555	Fail
1476	1477	15703435	756	France	Female	26	5	101641.14	2	0	1	154460.68	0	0	0.03488269	Fail
1477	1478	15732211	776	France	Male	37	2	0.0	1	0	1	8065.0	0	0	0.11208959	Fail
1478	1479	15630761	649	France	Female	45	5	92786.66	1	1	0	173365.9	1	1	0.5264125	Succeed
1479	1480	15640296	595	Germany	Male	32	8	131081.66	2	1	1	69428.79	0	0	0.042702556	Fail
1480	1481	15716858	646	France	Male	30	5	98014.74	1	1	1	12757.14	0	0	0.043535765	Fail
1481	1482	15583784	592	Spain	Male	38	8	0.0	2	1	0	180426.2	0	0	0.06219433	Fail
